team_id,Player,DOB,debut,last
richmond,"Dimattina, Frank",1946-12-03,1964-07-25,1968-05-25
richmond,"Erwin, Mick",1943-06-06,1965-05-29,1968-05-25
richmond,"Curran, Pat",1946-03-11,1968-05-04,1968-05-04
richmond,"Swift, Fred",1938-07-06,1958-04-12,1967-09-23
richmond,"Crowe, Neville",1937-06-01,1957-04-22,1967-09-09
richmond,"Busse, Neil",1945-04-03,1964-04-18,1967-07-22
richmond,"Jacks, David",1948-05-24,1967-07-01,1967-07-01
richmond,"Warner, Ross",1944-08-02,1963-06-01,1967-05-27
richmond,"Teague, Barry",1946-03-19,1965-08-28,1967-04-22
richmond,"Cameron, Barry",1939-06-06,1959-05-16,1966-08-27
richmond,"Hogan, Peter",1945-11-28,1963-04-20,1966-08-20
richmond,"Madigan, Owen",1942-04-04,1963-08-03,1966-08-20
richmond,"Gahan, Graeme",1942-01-10,1959-05-09,1966-08-13
richmond,"Smith, Kevin",1942-09-21,1964-04-18,1966-08-13
richmond,"Dickeson, Wilf",1943-08-18,1965-04-24,1966-07-23
richmond,"Gowers, Trevor",1945-04-26,1964-04-18,1966-06-25
richmond,"Hammond, Mike",1945-07-10,1964-05-02,1966-06-18
richmond,"Walford, Bill",1947-08-11,1965-08-14,1966-06-18
richmond,"Sheahan, John",1942-09-19,1962-08-04,1966-06-13
richmond,"Chivers, John",1944-11-06,1965-05-22,1965-06-05
richmond,"Deery, Maurie",1947-01-07,1964-08-15,1965-05-15
richmond,"Robertson, John",1940-02-15,1961-04-22,1965-04-19
richmond,"Grimmond, Dick",1938-07-06,1959-05-23,1964-08-22
richmond,"Selleck, Roy",1944-02-22,1962-07-21,1964-08-22
richmond,"Lawson, Jeff",1944-10-14,1963-08-10,1964-08-22
richmond,"Morrissey, Terry",1944-12-07,1964-05-16,1964-08-22
richmond,"Dobson, Colin",1945-03-24,1964-08-22,1964-08-22
richmond,"Arnold, Gary",1943-12-05,1963-05-25,1964-08-15
richmond,"Crowe, Vin",1946-01-13,1964-08-15,1964-08-15
richmond,"Lienert, Ron",1945-12-10,1964-08-01,1964-08-08
richmond,"Hickman, Robert",1942-12-26,1961-05-20,1964-07-25
richmond,"Smith, Bruce",1944-06-28,1962-04-21,1964-07-18
richmond,"Madigan, Norm",1944-12-12,1964-07-11,1964-07-18
richmond,"Williamson, Gary",1941-09-25,1961-05-06,1964-07-04
richmond,"Evans, Rodney",1946-01-02,1963-04-25,1964-07-04
richmond,"McMillan, Brian",1941-01-16,1962-04-21,1964-06-27
richmond,"Lienert, Brian",1943-01-05,1963-05-11,1964-06-27
richmond,"Richardson, Rodger",1943-06-12,1964-06-06,1964-06-06
richmond,"Garland, Tom",1943-05-11,1963-05-11,1964-05-23
richmond,"Bamford, Graham",1944-06-01,1964-05-09,1964-05-09
richmond,"Richmond, John",1943-02-23,1961-08-19,1964-05-02
richmond,"Hayden, Ian",1941-04-14,1962-04-21,1964-04-25
richmond,"Simpson, Tom",1933-04-06,1956-04-21,1963-09-07
richmond,"Jacobs, Graham",1940-11-22,1959-04-18,1963-09-07
richmond,"Serich, Ron",1940-06-18,1961-04-22,1963-09-07
richmond,"Caulfield, John",1944-01-25,1963-06-22,1963-09-07
richmond,"Brownhill, Bob",1943-12-05,1963-06-22,1963-08-31
richmond,"Thompson, John",1938-06-21,1959-05-23,1963-08-17
richmond,"Loughran, Peter",1940-12-03,1959-05-02,1963-08-03
richmond,"Moloney, Basil",1941-02-10,1961-04-22,1963-07-20
richmond,"Behan, Lance",1942-10-19,1962-05-12,1963-05-25
richmond,"Branton, Ron",1933-06-10,1953-04-18,1962-08-25
richmond,"Langridge, Ted",1936-10-22,1955-05-21,1962-08-25
richmond,"Dean, Ron",1943-09-29,1962-08-18,1962-08-25
richmond,"Saddington, Col",1937-06-26,1956-04-28,1962-08-18
richmond,"Lockhart, Bob",1940-08-26,1961-07-29,1962-07-28
richmond,"Johnson, Ron",1938-05-20,1961-04-15,1962-07-14
richmond,"Benetti, Edo",1941-12-02,1961-06-12,1962-07-07
richmond,"Ellis, Graeme",1943-02-01,1962-06-30,1962-06-30
richmond,"Callander, Kevin",1940-06-18,1961-04-22,1962-06-02
richmond,"Park, Len",1944-02-07,1962-05-19,1962-05-26
richmond,"Hayes, Alan",1939-05-24,1959-06-06,1962-05-05
richmond,"Hillis, Wally",1938-03-02,1962-04-21,1962-05-05
richmond,"Rowe, Larry",1941-01-10,1958-07-19,1961-08-26
richmond,"Burrows, Dick",1941-10-17,1961-05-06,1961-08-26
richmond,"Beaven, Bob",1941-03-12,1961-07-08,1961-08-26
richmond,"Cuzens, Dave",1932-12-11,1957-06-22,1961-08-05
richmond,"Wilkinson, Graeme",1938-03-31,1960-04-18,1961-07-29
richmond,"OBrien, Ron",1942-12-06,1961-07-15,1961-07-15
richmond,"Slockwitch, Ian",1941-10-06,1961-06-03,1961-06-12
richmond,"Fitzgerald, Kevin",1943-02-19,1961-05-13,1961-05-13
richmond,"Dummett, Bob",1935-10-03,1954-05-29,1961-04-25
richmond,"Smith, Dennis",1939-02-01,1960-05-07,1961-04-15
richmond,"Morris, Peter",1933-07-26,1955-07-16,1960-08-27
richmond,"Anderson, Noel",1938-09-16,1959-08-15,1960-08-27
richmond,"McDonald, Ron",1933-08-12,1955-04-23,1960-08-13
richmond,"Dyer, Jack",1940-12-15,1960-07-09,1960-08-13
richmond,"Blainey, Bruce",1939-04-12,1960-08-06,1960-08-06
richmond,"Williams, Don",1939-08-16,1959-06-27,1960-07-30
richmond,"OToole, Laurie",1937-10-23,1959-07-25,1960-07-23
richmond,"Murphy, Tony",1940-09-13,1960-07-09,1960-07-23
richmond,"Mundy, Fred",1941-01-05,1960-05-14,1960-07-16
richmond,"Morrison, Brian",1938-07-14,1960-05-21,1960-07-02
richmond,"Anderson, Bernie",1941-01-29,1959-08-22,1960-07-02
richmond,"Ricci, Renato",1940-02-01,1960-05-21,1960-05-28
richmond,"Gainger, Murray",1939-09-11,1960-04-18,1960-05-07
richmond,"Dunin, Frank",1935-06-29,1953-07-04,1959-08-29
richmond,"Allsop, Ray",1933-12-20,1955-05-28,1959-08-29
richmond,"Clarke, Doug",1938-05-11,1958-06-07,1959-08-29
richmond,"Edwards, Bill",1933-07-03,1959-08-22,1959-08-29
richmond,"Ward, Ken",1935-09-30,1956-05-05,1959-08-22
richmond,"Davie, Brian",1934-08-31,1953-05-02,1959-08-15
richmond,"Holt, Colin",1934-04-27,1958-06-14,1959-08-15
richmond,"Ryan, Johnny",1938-09-18,1959-08-08,1959-08-15
richmond,"Rees, Bob",1938-10-03,1959-06-06,1959-07-25
richmond,"Reynolds, Doug",1933-09-04,1958-06-07,1959-07-11
richmond,"Clements, Bill",1933-10-08,1957-04-22,1959-07-11
richmond,"Wilson, John",1940-05-18,1959-05-30,1959-07-11
richmond,"Wright, Roy",1929-02-23,1946-07-27,1959-07-04
richmond,"Jenkins, John",1936-02-20,1955-07-09,1959-06-27
richmond,"DArcy, John",1935-08-22,1959-04-18,1959-06-27
richmond,"Cations, Allan",1932-10-10,1952-05-10,1959-06-06
richmond,"Gardner, Ian",1937-01-19,1958-07-19,1959-05-16
richmond,"Hafey, Tom",1931-08-05,1953-05-30,1958-08-23
richmond,"Morcom, Stan",1936-02-07,1952-08-16,1958-08-23
richmond,"Clifford, Bob",1937-03-06,1958-04-12,1958-08-23
richmond,"Evely, Bill",1934-07-27,1956-04-28,1958-08-23
richmond,"De Lorenzo, Tista",1934-08-23,1958-06-07,1958-08-23
richmond,"Peake, Gordon",1935-01-26,1957-05-25,1958-08-09
richmond,"Flannagan, Charlie",1933-10-24,1955-08-20,1958-08-02
richmond,"Meehan, Jim",1935-06-30,1958-05-10,1958-08-02
richmond,"Naismith, Vic",1936-05-01,1956-06-04,1958-06-28
richmond,"McGaw, Ray",1937-10-03,1956-06-30,1958-06-07
richmond,"Williams, James",1937-02-01,1957-08-10,1958-05-24
richmond,"Pilcher, Brian",1935-11-22,1957-04-22,1958-05-10
richmond,"Cooke, Allan",1930-04-09,1949-04-30,1958-05-03
richmond,"McKenzie, Bill",1934-12-11,1958-04-12,1958-05-03
richmond,"Rowe, Des",1925-11-19,1946-05-11,1957-08-24
richmond,"Spring, Geoff",1925-04-20,1948-04-17,1957-08-03
richmond,"Sharp, Laurie",1935-08-25,1954-04-19,1957-08-03
richmond,"Rowe, Havel",1928-05-08,1948-05-15,1957-07-27
richmond,"Munro, Frank",1934-04-27,1956-07-14,1957-06-29
richmond,"Ryan, Frank",1932-05-01,1951-08-25,1957-06-08
richmond,"Mitchell, Len",1935-05-29,1957-04-22,1957-05-25
richmond,"Walker, Norman",1935-10-15,1957-05-04,1957-05-04
richmond,"McCartney, Graeme",1933-05-08,1957-04-27,1957-04-27
richmond,"Poulter, Ray",1929-03-10,1946-07-06,1956-08-18
richmond,"Claxton, John",1934-11-04,1955-04-30,1956-08-18
richmond,"McGown, Ken",1936-03-22,1954-06-05,1956-08-11
richmond,"Carrick, Bill",1934-11-23,1956-04-21,1956-07-21
richmond,"Davis, Martin",1936-11-27,1956-06-04,1956-06-30
richmond,"Nix, John",1931-12-25,1949-07-02,1956-06-16
richmond,"Amery, Les",1934-12-17,1956-05-12,1956-06-09
richmond,"Andrews, Gordon",1934-11-11,1956-05-26,1956-05-26
richmond,"Bloodworth, Ray",1933-12-08,1955-08-06,1956-05-19
richmond,"Cox, Graham",1933-06-26,1952-06-09,1956-05-12
richmond,"Deane, Jim",1928-01-02,1954-04-19,1955-08-20
richmond,"Walton, Jim",1934-06-03,1954-04-19,1955-08-20
richmond,"Sawatzky, Herb",1933-10-24,1954-05-22,1955-08-20
richmond,"Ritchie, John",1932-01-04,1951-05-12,1955-08-13
richmond,"Gorwell, John",1935-02-12,1955-04-30,1955-07-30
richmond,"Hall, Reg",1932-03-20,1953-08-22,1955-07-23
richmond,"Betson, Kevin",1929-11-12,1952-06-14,1955-07-16
richmond,"Slater, Frank",1934-04-12,1953-06-27,1955-07-02
richmond,"Robson, John",1933-07-12,1955-05-07,1955-06-25
richmond,"Dillon, Kevin",1924-12-23,1949-06-04,1955-06-13
richmond,"Cox, Lance",1933-10-11,1954-07-24,1955-05-21
richmond,"Davies, Neil",1931-12-09,1955-04-16,1955-04-23
richmond,"Oppy, Max",1924-10-14,1942-05-30,1954-08-28
richmond,"Wilson, Bill",1924-10-18,1944-06-03,1954-08-28
richmond,"Boland, Brian",1931-07-26,1950-05-06,1954-08-28
richmond,"Hart, Don",1930-09-29,1954-04-19,1954-08-14
richmond,"Bradley, Kevin",1931-10-27,1954-05-22,1954-07-03
richmond,"Audas, Pat",1932-03-17,1952-04-26,1954-05-22
richmond,"Green, Bill",1932-01-26,1953-04-18,1954-05-22
richmond,"Patterson, Jeff",1928-11-03,1953-05-30,1954-05-08
richmond,"Eade, Cliff",1933-05-24,1954-05-08,1954-05-08
richmond,"Hogan, Kevin",1932-12-07,1952-04-19,1953-08-29
richmond,"Collins, Gerald",1932-04-25,1952-07-19,1953-08-29
richmond,"Fisher, Reg",1932-08-31,1953-07-04,1953-08-08
richmond,"Brewer, Lloyd",1929-02-21,1953-07-04,1953-07-25
richmond,"ORourke, Jack",1928-07-13,1949-04-23,1953-07-11
richmond,"Hoare, Gavin",1934-07-04,1952-07-05,1953-07-11
richmond,"Vandersluys, Stan",1924-07-11,1953-06-13,1953-07-04
richmond,"Geard, Rex",1927-01-10,1952-04-19,1953-06-27
richmond,"Schofield, Peter",1932-02-12,1951-07-28,1953-06-20
richmond,"Gleeson, Kevin",1930-09-18,1953-05-30,1953-05-30
richmond,"Clarke, Fred",1932-12-01,1951-04-21,1953-05-23
richmond,"Gibb, Ray",1928-12-05,1952-08-02,1953-05-23
richmond,"Coppock, Kevin",1932-05-09,1953-04-18,1953-05-16
richmond,"Walsh, Gerry",1932-05-04,1953-05-16,1953-05-16
richmond,"Ednie, Ray",1927-10-03,1950-04-22,1953-05-02
richmond,"Fraser, Don",1922-10-24,1945-04-21,1952-08-30
richmond,"Austen, Colin",1920-12-02,1950-04-22,1952-08-30
richmond,"Flintoff, Les",1930-10-05,1950-05-06,1952-08-30
richmond,"Reiffel, Ron",1932-03-15,1951-08-11,1952-08-09
richmond,"Currie, John",1931-06-13,1952-07-05,1952-08-09
richmond,"Turner, Brian",1930-06-18,1950-08-26,1952-08-02
richmond,"Western, Albert",1923-02-13,1952-05-03,1952-07-19
richmond,"Allen, Tom",1930-04-18,1949-07-23,1952-07-05
richmond,"Brennan, Jim",1927-06-16,1952-05-17,1952-05-31
richmond,"Horwood, Ray",1927-12-01,1950-04-22,1952-05-10
richmond,"Brown, Barrie",1931-06-25,1952-04-19,1952-04-26
richmond,"Morris, Bill",1921-04-24,1942-06-27,1951-09-01
richmond,"Stokes, Ray",1924-05-21,1946-05-18,1951-09-01
richmond,"Roberts, Ken",1925-06-03,1947-06-07,1951-09-01
richmond,"Gleeson, Bob",1931-07-17,1951-09-01,1951-09-01
richmond,"Irvine, Ron",1927-03-10,1949-05-07,1951-08-25
richmond,"Albiston, Ken",1926-11-11,1946-07-20,1951-08-18
richmond,"Gardner, Len",1931-02-16,1951-04-21,1951-08-11
richmond,"Wiggins, Bob",1925-11-08,1944-08-19,1951-07-28
richmond,"Currie, Max",1926-05-26,1947-08-02,1951-07-14
richmond,"ORourke, Basil",1930-01-27,1951-06-02,1951-07-14
richmond,"Burge, Fred",1923-09-06,1942-07-25,1950-08-26
richmond,"Sier, Gerry",1928-06-04,1950-05-06,1950-08-12
richmond,"Stokes, Jervis",1927-09-21,1948-05-29,1950-08-05
richmond,"Roberts, Jack",1926-11-20,1947-08-02,1950-07-22
richmond,"Atkinson, Jack",1928-06-23,1950-07-08,1950-07-22
richmond,"Sier, Ken",1922-01-27,1948-05-08,1950-07-08
richmond,"Drum, Frank",1931-01-03,1950-06-10,1950-06-17
richmond,"Dyer, Jack",1913-11-15,1931-05-09,1949-08-27
richmond,"Merrett, Leo",1920-04-05,1940-05-25,1949-08-27
richmond,"Watson, Jack",1927-08-29,1947-04-26,1949-08-27
richmond,"Wilson, Stan",1928-01-23,1949-06-04,1949-08-27
richmond,"Clarke, Leo",1930-02-11,1949-08-06,1949-08-27
richmond,"Williams, Bill",1929-06-22,1948-08-21,1949-08-13
richmond,"Perkins, Bill",1920-02-10,1940-06-22,1949-08-06
richmond,"Jones, Les",1922-10-01,1944-09-02,1949-08-06
richmond,"Evans, Ron",1926-02-20,1946-08-10,1949-07-30
richmond,"Cook, Fred",1922-12-04,1944-05-06,1949-07-23
richmond,"Webb, Kevin",1928-10-02,1949-04-30,1949-07-23
richmond,"Ross, Noel",1922-12-25,1945-06-23,1949-07-16
richmond,"Hood, Max",1925-07-25,1949-07-09,1949-07-09
richmond,"Seitz, Wally",1927-07-14,1949-05-07,1949-05-07
richmond,"Maguire, Leo",1920-06-23,1941-07-05,1948-09-04
richmond,"Durham, Ron",1921-06-11,1943-05-08,1948-09-04
richmond,"Watson, Clive",1924-04-12,1948-08-07,1948-09-04
richmond,"Howard, Frank",1923-08-01,1943-05-08,1948-08-28
richmond,"Evans, Max",1923-05-16,1947-06-28,1948-08-28
richmond,"Tomlins, Stan",1923-11-22,1948-04-17,1948-08-14
richmond,"Russell, Wally",1923-03-25,1942-05-09,1948-05-29
richmond,"Phillips, Pat",1927-06-09,1947-06-21,1948-05-29
richmond,"Mooney, Arthur",1924-12-14,1943-06-12,1948-04-24
richmond,"Taylor, Laurie",1918-10-21,1944-05-06,1947-09-06
richmond,"Priestley, Charlie",1916-06-22,1938-07-02,1947-08-30
richmond,"Colls, Kevin",1922-04-23,1942-06-20,1947-08-02
richmond,"Knott, Dan",1918-06-20,1947-05-17,1947-08-02
richmond,"Bourke, Frank",1922-02-03,1943-08-21,1947-07-26
richmond,"James, Bert",1923-06-05,1947-05-24,1947-07-05
richmond,"Cook, Wally",1925-12-12,1947-06-07,1947-06-28
richmond,"Calverley, Des",1919-11-21,1946-06-08,1947-05-31
richmond,"Hill, Vic",1926-10-17,1947-04-19,1947-05-10
richmond,"Potter, Ray",1925-06-04,1945-04-21,1947-05-10
richmond,"Sherman, Peter",1925-06-08,1947-05-03,1947-05-10
richmond,"Turner, Jack",1926-06-24,1945-05-26,1947-04-26
richmond,"Pannam, Albert",1914-04-19,1947-04-19,1947-04-26
richmond,"Smeaton, George",1917-05-27,1935-07-13,1946-08-31
richmond,"Broadstock, Jack",1920-12-01,1943-08-07,1946-08-31
richmond,"Nagle, Phil",1921-08-21,1941-07-26,1946-08-31
richmond,"Eames, Jack",1922-12-22,1946-05-11,1946-08-17
richmond,"Nelson, George",1919-04-26,1946-07-27,1946-08-17
richmond,"Kemp, Arthur",1921-09-06,1943-05-08,1946-06-22
richmond,"Murray, Sel",1917-11-23,1945-05-12,1946-06-22
richmond,"Balfour, Don",1918-11-11,1945-07-28,1946-06-01
richmond,"Deagan, Kevin",1923-12-25,1944-06-24,1946-06-01
richmond,"Sullivan, Jack",1919-04-02,1941-05-17,1946-05-25
richmond,"Rae, Keith",1917-07-30,1946-05-18,1946-05-25
richmond,"Roach, Bill",1925-11-03,1946-05-11,1946-05-11
richmond,"Cook, Keith",1922-12-04,1944-05-06,1946-04-20
richmond,"Bawden, Bob",1917-02-28,1939-07-01,1945-09-01
richmond,"Styles, Gordon",1920-07-04,1942-05-30,1945-09-01
richmond,"Bower, Ray",1923-01-05,1944-05-13,1945-09-01
richmond,"Waldron, Bernie",1920-03-20,1940-06-08,1945-08-25
richmond,"Cartwright, Stuart",1919-09-07,1945-05-19,1945-08-18
richmond,"Smith, Laird",1913-07-16,1939-04-22,1945-08-11
richmond,"Scott, Jack",1915-10-27,1939-04-22,1945-08-04
richmond,"Barnewall, Kevin",1925-08-04,1945-07-07,1945-08-04
richmond,"Negri, Des",1923-11-15,1945-06-16,1945-08-04
richmond,"Edwards, Bert",1914-12-22,1938-05-21,1945-07-28
richmond,"Randall, Brian",1920-10-12,1941-06-07,1945-07-21
richmond,"Benson, Don",1920-04-09,1945-06-16,1945-06-30
richmond,"Hull, Ian",1916-06-20,1936-05-02,1945-06-16
richmond,"Curran, Kevin",1919-10-03,1943-06-05,1945-05-05
richmond,"Doherty, Noel",1921-08-05,1943-05-29,1945-04-21
richmond,"Harris, Dick",1911-10-21,1934-05-05,1944-09-16
richmond,"Quinn, Roy",1919-06-18,1940-06-15,1944-09-16
richmond,"Bice, Percy",1915-09-21,1944-07-08,1944-08-12
richmond,"Lewis, Allen",1916-11-27,1944-07-15,1944-07-29
richmond,"Hinson, Joe",1919-08-31,1942-07-04,1944-07-01
richmond,"Hughes, Frank",1921-02-09,1944-06-17,1944-07-01
richmond,"Symons, Jack",1912-05-11,1934-07-07,1944-05-13
richmond,"Ablett, Len",1916-05-10,1939-04-22,1943-09-25
richmond,"Steele, Ray",1917-05-19,1940-04-27,1943-09-25
richmond,"Cahill, Laurie",1912-09-22,1943-07-03,1943-09-25
richmond,"Hunt, Ray",1918-03-06,1943-08-07,1943-09-25
richmond,"Brannan, Andy",1919-06-04,1942-05-16,1943-09-11
richmond,"Titus, Jack",1908-03-09,1926-07-17,1943-08-21
richmond,"Guinane, Danny",1911-05-18,1934-05-05,1943-08-07
richmond,"Giles, Jack",1921-06-17,1943-07-31,1943-07-31
richmond,"Nutter, Alan",1920-12-06,1943-06-26,1943-06-26
richmond,"McIlveen, Bob",1919-06-18,1943-05-08,1943-06-12
richmond,"Ford, Eddie",1917-09-22,1942-05-16,1943-06-05
richmond,"McDonald, Alan",1918-06-23,1939-06-03,1943-05-15
richmond,"Stammers, Fred",1918-12-25,1943-05-15,1943-05-15
richmond,"Reilly, Joe",1916-09-17,1940-05-18,1942-09-19
richmond,"Martin, Des",1913-08-02,1942-08-01,1942-09-19
richmond,"Hay, Bob",1920-04-09,1942-09-05,1942-09-19
richmond,"Crane, Jack",1913-08-26,1937-05-15,1942-08-22
richmond,"Davey, Pat",1913-04-14,1935-04-27,1942-07-04
richmond,"Searl, Sid",1917-01-10,1942-06-13,1942-07-04
richmond,"Crohan, Kevin",1920-09-21,1942-05-09,1942-05-09
richmond,"Dwan, Harry",1918-12-08,1942-05-09,1942-05-09
richmond,"Walliker, Bob",1922-07-29,1942-05-09,1942-05-09
richmond,"Cotter, Jack",1915-01-08,1935-06-22,1941-09-06
richmond,"OConnell, Maurie",1917-03-05,1937-07-03,1941-09-06
richmond,"Quinn, Jack",1918-06-11,1940-07-06,1941-09-06
richmond,"Brooks, Keith",1917-04-08,1941-06-07,1941-08-09
richmond,"Tanner, Gerald",1921-08-24,1941-08-09,1941-08-09
richmond,"White, Bill",1916-10-06,1941-04-26,1941-07-19
richmond,"ONeill, Kevin",1908-03-20,1930-05-03,1941-05-17
richmond,"Bentley, Perce",1906-12-13,1925-08-01,1940-09-28
richmond,"Martin, Ray",1909-11-18,1930-05-10,1940-09-28
richmond,"Hodges, Alby",1918-04-19,1940-07-27,1940-07-27
richmond,"Cosgrove, Bill",1918-11-11,1940-04-27,1940-05-25
richmond,"Bolger, Martin",1906-08-19,1930-05-17,1939-09-09
richmond,"Dickson, Norm",1915-10-08,1936-08-22,1939-09-09
richmond,"Smith, Harry",1916-07-09,1938-05-21,1939-07-22
richmond,"Broman, Alby",1917-01-19,1937-06-26,1939-07-22
richmond,"Currie, Jack",1915-12-22,1939-06-03,1939-07-08
richmond,"Chirgwin, Dick",1914-06-26,1934-08-04,1939-07-01
richmond,"Bates, George",1914-01-05,1937-05-22,1939-06-03
richmond,"Strang, Gordon",1908-02-10,1931-05-02,1938-08-27
richmond,"Henderson, Reg",1910-12-01,1937-04-24,1938-08-27
richmond,"Sleeth, Lou",1916-02-26,1937-04-24,1938-08-27
richmond,"McCrory, Alan",1918-02-26,1938-04-23,1938-08-27
richmond,"Brett, Stan",1913-03-07,1938-05-21,1938-08-13
richmond,"Cummings, Claude",1917-07-02,1938-08-13,1938-08-13
richmond,"Burgmann, Jack",1916-04-07,1938-08-06,1938-08-06
richmond,"MacBeth, Jim",1914-04-07,1938-04-23,1938-07-02
richmond,"Scriven, Ray",1912-01-09,1935-06-22,1938-05-21
richmond,"Grant, Geoff",1914-12-02,1936-09-05,1938-05-14
richmond,"Jenkins, Billy",1914-06-04,1938-04-23,1938-05-07
richmond,"Wells, Billy",1916-02-01,1936-05-30,1937-09-04
richmond,"Hayes, Gerry",1914-11-09,1936-08-08,1937-08-21
richmond,"Wilson, Fred",1912-07-17,1937-04-24,1937-08-07
richmond,"Uwins, Jack",1913-09-04,1937-05-15,1937-08-07
richmond,"Maple, Alan",1917-04-12,1937-05-01,1937-08-07
richmond,"Patton, Les",1915-10-24,1936-09-05,1937-06-19
richmond,"Uwins, Frank",1915-01-04,1937-05-01,1937-05-01
richmond,"McCormack, Basil",1904-08-03,1925-05-02,1936-09-05
richmond,"Murdoch, Joe",1908-10-30,1927-05-28,1936-09-05
richmond,"Foster, Bert",1906-08-19,1928-08-11,1936-09-05
richmond,"Sheahan, Maurie",1905-12-24,1929-04-27,1936-09-05
richmond,"OBrien, Cyril",1912-08-26,1936-05-16,1936-09-05
richmond,"Judkins, Stan",1907-10-04,1928-06-02,1936-08-29
richmond,"Baxter, Dave",1910-12-15,1934-05-05,1936-08-29
richmond,"Jordon, Clarrie",1909-05-31,1934-05-26,1936-08-22
richmond,"Wisdom, Bill",1912-05-30,1936-06-13,1936-06-20
richmond,"Crapper, Fred",1909-03-04,1936-05-16,1936-05-23
richmond,"Geddes, Allan",1903-11-04,1925-05-02,1935-09-28
richmond,"Baggott, Jack",1906-07-20,1927-04-30,1935-09-28
richmond,"Zschech, Eric",1909-06-19,1930-05-10,1935-09-28
richmond,"Heifner, Fred",1909-08-23,1929-05-04,1935-09-28
richmond,"Edmonds, Horrie",1908-12-23,1934-07-07,1935-09-28
richmond,"Garvie, Bill",1910-12-31,1934-05-19,1935-09-07
richmond,"Ripper, Bill",1912-12-10,1935-06-22,1935-09-07
richmond,"Hearn, Bill",1914-03-04,1935-06-22,1935-07-27
richmond,"Strang, Doug",1912-07-12,1931-05-02,1935-06-15
richmond,"OHalloran, Tom",1904-12-24,1925-05-02,1934-10-13
richmond,"Stenhouse, Jack",1911-11-20,1933-05-13,1934-09-15
richmond,"Saunders, Richie",1913-08-08,1933-07-29,1934-07-21
richmond,"McConchie, Jock",1910-05-30,1932-05-28,1934-05-26
richmond,"Anderson, Jack",1908-10-29,1932-05-28,1933-09-30
richmond,"Farmer, Horrie",1909-08-28,1933-05-06,1933-09-30
richmond,"Hunter, Maurie",1904-03-05,1929-06-29,1933-09-23
richmond,"Twyford, Jack",1908-10-12,1931-05-30,1933-09-23
richmond,"Dockendorff, Sid",1908-05-06,1932-07-09,1933-09-16
richmond,"Gislingham, Bob",1908-04-13,1933-08-05,1933-08-05
richmond,"Benton, Bill",1906-03-11,1928-04-28,1932-09-17
richmond,"Weidner, Harry",1907-03-03,1926-05-08,1932-07-09
richmond,"Collinson, Ted",1907-05-26,1932-05-14,1932-06-04
richmond,"Gray, Wally",1909-12-12,1931-06-27,1932-05-28
richmond,"Kolb, Charlie",1907-05-14,1932-05-07,1932-05-21
richmond,"Stanway, Horrie",1908-11-11,1932-05-07,1932-05-07
richmond,"Bisset, Jack",1900-09-01,1928-04-21,1931-10-10
richmond,"Dunne, Tom",1906-11-12,1929-05-11,1931-10-10
richmond,"Ford, Frank",1907-12-25,1931-05-02,1931-10-10
richmond,"Street, Charlie",1909-11-08,1928-06-04,1931-08-29
richmond,"Cunningham, Tom",1901-11-30,1931-06-27,1931-07-04
richmond,"Watson, Carl",1904-11-11,1927-07-30,1931-06-20
richmond,"Oakley, Allan",1907-01-07,1928-08-18,1931-05-30
richmond,"Fincher, Jack",1904-11-27,1927-04-30,1930-09-27
richmond,"Empey, Ralph",1904-09-22,1924-09-06,1930-09-27
richmond,"Harris, Don",1905-06-27,1926-06-05,1930-08-16
richmond,"Millar, Keith",1906-08-15,1924-06-28,1930-06-14
richmond,"Cusack, Ted",1910-05-14,1930-05-17,1930-05-24
richmond,"Ogden, Stan",1910-11-01,1930-05-17,1930-05-17
richmond,"Griffith, Bill",1905-12-12,1930-05-10,1930-05-10
richmond,"Collins, Hope",1904-08-20,1930-05-03,1930-05-03
richmond,"Lilburne, Dooley",1902-08-09,1926-05-01,1929-09-28
richmond,"Ryan, Stan",1902-12-05,1929-05-18,1929-09-28
richmond,"Gallagher, Les",1904-07-10,1926-05-01,1929-08-31
richmond,"McCormack, Jack",1904-06-04,1927-08-06,1929-08-03
richmond,"Harris, Stan",1909-03-01,1929-05-18,1929-07-13
richmond,"Lunn, Bennie",1905-06-11,1925-08-29,1929-06-15
richmond,"Lynch, Dave",1902-03-13,1922-07-01,1929-06-01
richmond,"Wilson, Bob",1907-09-21,1929-06-01,1929-06-01
richmond,"Jamison, Sam",1905-11-13,1926-09-11,1929-05-25
richmond,"Don, Donald",1900-08-17,1917-06-04,1928-09-29
richmond,"Rudolph, George",1901-04-29,1922-05-27,1928-09-29
richmond,"Goding, Fred",1905-02-26,1928-06-02,1928-09-29
richmond,"ONeill, Bob",1905-04-16,1925-09-12,1928-09-08
richmond,"Baker, Reg",1899-09-18,1928-06-09,1928-09-01
richmond,"Outram, Roy",1901-02-19,1928-05-19,1928-06-04
richmond,"Hayes, Doug",1896-09-16,1922-06-10,1928-05-26
richmond,"OBrien, Frank",1900-05-02,1926-05-22,1928-05-26
richmond,"Kight, Frank",1905-09-19,1927-05-14,1928-04-28
richmond,"MacIsaac, Angus",1900-04-15,1922-06-24,1927-10-01
richmond,"Robinson, George",1901-05-25,1925-05-02,1927-10-01
richmond,"Powell, Cyril",1898-03-05,1927-06-11,1927-10-01
richmond,"Spain, Jim",1902-09-17,1923-05-26,1927-09-10
