team_id,Player,DOB,cap,number,games,won,drawn,lost,goals
stkilda,"Hall, Barry",1977-02-08,1440,25,88,34,1,53,144
stkilda,"Traianidis, Jason",1974-11-07,1435,32,62,25,0,37,36
stkilda,"Knowles, Brett",1978-05-13,1450,36,43,10,0,33,8
stkilda,"Powell, Robert",1976-03-19,1476,26,10,2,0,8,7
stkilda,"Delaney, Tony",1975-12-27,1463,6,33,4,1,28,6
stkilda,"Elliott, Tim",1976-09-12,1452,31,47,19,0,28,10
stkilda,"Ryan, Damien",1977-08-03,1455,28,30,11,1,18,3
stkilda,"Gale, Mark",1976-05-07,1474,37,13,2,0,11,3
stkilda,"Walton, Ben",1979-11-12,1456,33,23,8,1,14,15
stkilda,"Sziller, Steven",1972-12-15,1421,19,118,53,1,64,38
stkilda,"Sierakowski, David",1974-12-29,1419,13,93,40,1,52,27
stkilda,"Heatley, Jason",1972-02-21,1447,24,60,31,0,29,163
stkilda,"McLaren, Joe",1977-12-11,1432,26,57,21,1,35,33
stkilda,"Carr, Matthew",1978-12-29,1458,16,28,7,1,20,2
stkilda,"Charles, Sean",1975-05-18,1462,14,8,1,0,7,6
stkilda,"Wakelin, Darryl",1974-08-11,1422,15,115,53,1,61,8
stkilda,"Brown, Tony",1977-05-28,1429,2,108,52,0,56,62
stkilda,"Cranage, Sam",1979-04-27,1453,45,8,3,0,5,1
stkilda,"Mitchell, Gavin",1972-12-28,1449,11,52,22,1,29,64
stkilda,"Monkhorst, Damian",1969-08-21,1464,9,10,1,1,8,NA
stkilda,"Campbell, Fred",1979-12-14,1467,41,7,0,0,7,4
stkilda,"Wakelin, Shane",1974-08-12,1412,12,94,41,2,51,19
stkilda,"Beveridge, Luke",1970-08-23,1436,27,45,24,0,21,37
stkilda,"Francis, Tony",1969-04-01,1454,14,19,9,0,10,5
stkilda,"Campbell, Brad",1975-12-21,1448,41,22,13,0,9,2
stkilda,"Thompson, Ben",1973-09-04,1451,21,11,5,0,6,2
stkilda,"Gowans, James",1977-03-13,1460,42,4,1,0,3,2
stkilda,"Healy, Daniel",1974-05-03,1442,6,38,22,0,16,24
stkilda,"Cook, Brett",1973-04-19,1443,42,18,6,0,12,5
stkilda,"Winmar, Nicky",1965-09-25,1332,7,230,106,1,123,283
stkilda,"Daniels, Jayson",1971-02-19,1342,34,115,46,1,68,26
stkilda,"Lappin, Matthew",1976-02-17,1417,22,55,28,1,26,26
stkilda,"Keogh, Rod",1971-03-25,1411,17,60,29,0,31,21
stkilda,"Bardsley, Kristian",1972-09-13,1409,14,53,24,1,28,18
stkilda,"Shanahan, Jamie",1967-12-06,1389,31,125,64,1,60,NA
stkilda,"Neill, Robert",1974-01-05,1434,16,23,9,0,14,7
stkilda,"Vidovic, Lazar",1965-04-01,1356,9,80,43,1,36,13
stkilda,"Gray, Troy",1973-02-26,1444,21,9,4,0,5,2
stkilda,"Smith, Joel",1977-05-03,1427,4,58,29,0,29,51
stkilda,"Coghlan, Glen",1974-07-29,1423,30,29,12,0,17,7
stkilda,"Anderson, Dean",1967-08-01,1393,11,67,26,1,40,26
stkilda,"Elliott, Jamie",1973-02-06,1441,28,9,4,0,5,1
stkilda,"McLean, Andrew",1973-07-18,1433,42,6,2,0,4,1
stkilda,"Darcy, Anthony",1972-03-22,1438,41,3,1,0,2,NA
stkilda,"Bourke, Darren",1970-03-25,1395,21,32,12,0,20,9
stkilda,"Frawley, Danny",1963-09-08,1294,2,240,85,2,153,13
stkilda,"Devonport, Craig",1970-01-27,1354,8,94,44,0,50,80
stkilda,"OBrien, Craig",1970-03-03,1399,28,52,21,1,30,116
stkilda,"Georgiou, John",1975-10-05,1391,32,16,12,0,4,2
stkilda,"Nugent, Glenn",1971-11-08,1426,24,11,4,0,7,1
stkilda,"Kennedy, Mark",1972-05-24,1428,40,8,4,0,4,NA
stkilda,"Pekin, Tim",1965-01-22,1362,41,112,56,2,54,37
stkilda,"Grant, David",1966-08-07,1297,6,191,69,1,121,75
stkilda,"Fode, Gordon",1971-08-05,1350,36,52,20,0,32,31
stkilda,"Shaw, Damen",1974-04-22,1403,5,40,15,1,24,15
stkilda,"Jackson, Matthew",1974-08-15,1430,18,4,1,0,3,2
stkilda,"Hemley, Chris",1977-09-08,1431,33,1,0,0,1,NA
stkilda,"Bailey, Doug",1971-12-06,1406,34,11,3,0,8,2
stkilda,"Dwyer, Mick",1968-11-16,1323,20,80,30,1,49,61
stkilda,"Thornborrow, Wayne",1972-12-27,1413,30,13,5,0,8,10
stkilda,"Kitchen, Joshua",1975-05-15,1424,37,3,0,0,3,1
stkilda,"Hollow, Chris",1971-11-21,1397,25,24,11,0,13,5
stkilda,"Matthews, Dean",1971-07-21,1425,27,1,0,0,1,NA
stkilda,"Bowey, Brett",1969-05-31,1347,18,85,37,0,48,78
stkilda,"Lockett, Tony",1966-03-09,1280,4,183,68,0,115,898
stkilda,"Ralphsmith, Sean",1966-12-14,1378,13,30,17,1,12,5
stkilda,"Taylor, Kain",1967-10-14,1322,26,76,24,2,50,20
stkilda,"Shaw, Clinton",1976-05-05,1418,39,6,1,1,4,NA
stkilda,"Frost, Michael",1970-12-29,1407,24,11,1,1,9,2
stkilda,"Greig, Dean",1968-10-31,1383,27,33,19,0,14,8
stkilda,"Carr, Alister",1973-05-03,1416,42,4,0,1,3,1
stkilda,"Strooper, David",1968-02-25,1408,15,6,1,0,5,3
stkilda,"Jones, Sam",1974-05-03,1415,38,3,0,0,3,3
stkilda,"Harvey, Anthony",1973-05-25,1414,16,4,1,0,3,1
stkilda,"Burns, Adrian",1971-08-05,1410,19,4,2,0,2,1
stkilda,"Heppell, Martin",1974-11-14,1404,22,5,2,0,3,NA
stkilda,"Morris, Russell",1962-06-01,1373,12,66,39,1,26,32
stkilda,"McAdam, Gilbert",1967-03-30,1372,5,53,30,1,22,48
stkilda,"Aitken, Ian",1967-05-16,1400,34,5,3,0,2,NA
stkilda,"Capsalis, Leigh",1971-12-23,1405,52,1,1,0,0,NA
stkilda,"Rice, Dean",1968-03-17,1330,37,116,45,1,70,43
stkilda,"Bingham, Lawrence",1969-05-28,1392,30,22,10,0,12,NA
stkilda,"Wittman, Chris",1965-08-30,1398,17,9,2,0,7,NA
stkilda,"Atkinson, Brodie",1972-07-31,1402,19,2,1,0,1,NA
stkilda,"Hanson, Nick",1973-09-21,1401,53,1,0,0,1,NA
stkilda,"Newport, Stephen",1965-11-05,1374,1,39,25,1,13,8
stkilda,"Arceri, Mark",1964-10-25,1394,16,5,3,0,2,5
stkilda,"Fletcher, Adrian",1969-10-10,1386,16,22,13,0,9,10
stkilda,"Kickett, Dale",1968-05-04,1388,52,21,14,0,7,20
stkilda,"Allen, Tim",1970-10-12,1382,17,22,15,0,7,13
stkilda,"Craven, Danny",1967-05-03,1351,14,33,18,1,14,10
stkilda,"Coghlan, Frank",1962-10-31,1324,15,109,42,1,66,64
stkilda,"Hilton, Jeff",1972-05-27,1379,58,6,4,0,2,6
stkilda,"Flanigan, Darren",1962-03-08,1385,10,8,5,0,3,4
stkilda,"Cummings, Steven",1969-08-16,1370,46,14,8,0,6,NA
stkilda,"Dipetta, Aldo",1972-01-03,1371,54,5,2,0,3,3
stkilda,"Clark, Steven",1961-05-15,1384,19,6,3,0,3,7
stkilda,"Ford, Michael",1962-10-11,1387,45,2,1,0,1,NA
stkilda,"Harding, Paul",1964-06-04,1352,10,62,27,1,34,7
stkilda,"Nixon, Ricky",1963-04-03,1326,19,51,15,0,36,32
stkilda,"Antrobus, Tony",1962-04-08,1377,11,6,2,1,3,5
stkilda,"Jones, Greg",1970-02-20,1381,42,2,1,0,1,NA
stkilda,"Kitschke, Damian",1966-05-13,1359,9,29,14,1,14,14
stkilda,"Jeffrey, Russell",1966-02-06,1337,24,42,16,0,26,3
stkilda,"Wilson, Brian",1961-09-30,1375,17,7,2,1,4,16
stkilda,"Smith, Rohan",1966-06-28,1380,28,3,3,0,0,NA
stkilda,"Muller, Ian",1965-07-23,1344,25,21,11,1,9,2
stkilda,"Krakouer, Jim",1958-10-13,1360,3,13,8,0,5,7
stkilda,"Davies, Darren",1965-10-14,1376,33,2,1,0,1,4
stkilda,"Arnol, Jody",1968-09-25,1363,21,13,5,0,8,6
stkilda,"Lamb, Jamie",1968-04-13,1321,17,33,5,0,28,7
stkilda,"Lawrie, Grant",1958-11-29,1361,32,17,7,0,10,2
stkilda,"Sexton, Damian",1968-12-03,1369,52,4,1,0,3,1
stkilda,"McNicholl, Dermot",1965-11-06,1365,60,3,0,0,3,1
stkilda,"Harris, Bernie",1962-08-25,1367,47,5,1,0,4,NA
stkilda,"Donald, Luke",1971-02-04,1366,51,3,2,0,1,3
stkilda,"Russo, Peter",1959-10-29,1353,8,33,12,0,21,20
stkilda,"Doyle, Greg",1970-09-24,1368,50,2,0,0,2,3
stkilda,"Gotch, Bradley",1962-06-23,1312,16,53,17,0,36,62
stkilda,"Simpson, Sean",1970-04-16,1343,38,7,1,0,6,1
stkilda,"Kourkoumelis, Spiro",1963-07-31,1333,28,35,15,0,20,15
stkilda,"Dargie, Ian",1963-11-15,1357,40,10,2,0,8,1
stkilda,"Freeman, Peter",1969-04-01,1345,39,5,1,0,4,NA
stkilda,"Lister, Christian",1968-07-14,1364,57,1,1,0,0,NA
stkilda,"Owen, Rod",1967-01-31,1276,27,60,15,0,45,103
stkilda,"Barker, Trevor",1956-10-07,1188,1,230,60,5,165,134
stkilda,"Elphinstone, Robert",1960-11-22,1230,33,157,33,1,123,51
stkilda,"Sheldon, Ken",1959-12-31,1331,3,53,14,0,39,24
stkilda,"Ingleton, Ben",1967-08-24,1307,30,25,5,0,20,9
stkilda,"McConville, Peter",1958-08-17,1315,12,54,13,0,41,23
stkilda,"Winton, Brian",1963-07-28,1358,9,5,0,0,5,4
stkilda,"Burns, Greg",1958-02-21,1218,11,169,38,2,129,114
stkilda,"Turner, Steve",1960-12-27,1341,40,12,2,0,10,1
stkilda,"Handley, Robert",1965-01-08,1355,21,4,2,0,2,2
stkilda,"Cunningham, Geoff",1959-01-07,1198,5,224,52,2,170,58
stkilda,"Jones, Bob",1961-10-22,1340,31,20,5,0,15,2
stkilda,"Foschini, Silvio",1963-09-18,1278,6,69,13,0,56,87
stkilda,"Peter-Budge, John",1968-07-06,1316,22,45,9,0,36,26
stkilda,"Green, Warwick",1966-12-27,1338,13,9,3,0,6,NA
stkilda,"MacMillan, Glenn",1969-10-18,1349,42,1,0,0,1,NA
stkilda,"Jones, Warren",1953-11-02,1313,10,31,8,0,23,5
stkilda,"Marcou, Alex",1958-07-06,1329,8,24,8,0,16,17
stkilda,"Dwyer, Mark",1964-08-05,1346,47,1,0,0,1,NA
stkilda,"Evans, Tony",1966-01-30,1320,44,27,9,0,18,2
stkilda,"Manning, Andrew",1966-11-23,1306,18,31,5,0,26,23
stkilda,"Neal, Robert",1956-12-16,1334,36,20,8,0,12,1
stkilda,"Gamble, Mark",1962-04-06,1311,37,35,7,0,28,NA
stkilda,"Tilley, Paul",1964-07-03,1339,13,2,1,0,1,NA
stkilda,"Wittey, David",1966-04-10,1317,21,24,4,0,20,NA
stkilda,"Ford, Alister",1963-12-15,1318,31,18,2,0,16,2
stkilda,"Gladman, Rodney",1968-02-19,1336,46,1,0,0,1,NA
stkilda,"Jobling, Andrew",1964-09-20,1288,32,24,3,0,21,5
stkilda,"Collins, Jon",1961-03-14,1319,15,16,2,0,14,2
stkilda,"Carbone, Frank",1965-04-04,1302,34,10,1,0,9,8
stkilda,"Sidebottom, Allan",1959-01-01,1285,2,55,12,0,43,18
stkilda,"Odgers, Gary",1959-12-15,1252,29,91,16,0,75,28
stkilda,"Kiel, Peter",1958-10-02,1259,17,80,13,0,67,29
stkilda,"Temay, Paul",1962-02-04,1247,40,52,12,0,40,20
stkilda,"Narkle, Phil",1961-01-29,1290,8,48,7,0,41,37
stkilda,"Cunningham, Daryl",1960-11-25,1284,26,34,7,0,27,29
stkilda,"Littler, Brendan",1965-12-21,1328,47,3,0,0,3,1
stkilda,"Cronan, Phil",1959-07-17,1289,3,49,9,0,40,21
stkilda,"Kink, Rene",1956-11-22,1314,23,7,1,0,6,5
stkilda,"Mace, Robert",1958-08-12,1268,7,72,15,0,57,32
stkilda,"Crebbin, Tom",1964-06-22,1327,41,1,0,0,1,1
stkilda,"Bennett, John",1960-10-05,1234,25,35,3,0,32,41
stkilda,"Brown, Peter",1963-11-15,1309,59,5,2,0,3,2
stkilda,"Roberts, Michael",1959-07-27,1217,10,77,14,2,61,45
stkilda,"Morwood, Paul",1959-03-02,1281,4,60,13,0,47,14
stkilda,"Cowie, Darryl",1961-03-15,1266,20,56,12,0,44,8
stkilda,"Bennett, Andy",1955-03-30,1301,25,14,2,0,12,1
stkilda,"Buckley, Mark",1962-08-25,1310,28,7,2,0,5,4
stkilda,"Boland, Glenn",1962-07-04,1305,13,3,1,0,2,NA
stkilda,"Smith, Terry",1959-02-06,1283,30,44,11,0,33,25
stkilda,"Brown, Glen",1962-01-03,1269,19,31,8,0,23,25
stkilda,"Misso, Enrico",1964-07-14,1308,50,1,0,0,1,NA
stkilda,"Ablett, Geoff",1955-03-13,1300,15,11,1,0,10,6
stkilda,"McAdam, Greg",1961-02-18,1304,21,10,1,0,9,13
stkilda,"Crow, Max",1956-01-07,1273,9,40,9,0,31,53
stkilda,"Curtain, Peter",1962-12-05,1299,52,2,0,0,2,NA
stkilda,"Melesso, Peter",1961-11-30,1277,23,7,1,0,6,NA
stkilda,"Riggs, Jon",1962-11-14,1298,16,6,1,0,5,1
stkilda,"Keeble, Robert",1959-03-17,1303,32,2,0,0,2,NA
stkilda,"Meehan, Simon",1961-09-20,1240,28,55,8,1,46,69
stkilda,"Cross, Andrew",1961-04-13,1227,25,31,8,0,23,31
stkilda,"Lane, Greg",1960-04-29,1275,15,14,0,0,14,10
stkilda,"Amoore, Geoff",1964-05-03,1287,42,5,0,0,5,NA
stkilda,"Favier, John",1960-07-23,1264,43,26,7,0,19,1
stkilda,"Fidler, Geoff",1961-03-14,1244,36,46,8,0,38,NA
stkilda,"Sharp, Greg",1959-07-28,1291,22,6,1,0,5,1
stkilda,"Schultz, John",1959-02-26,1295,21,3,1,0,2,NA
stkilda,"Pirrie, Stephen",1961-03-23,1292,13,7,1,0,6,NA
stkilda,"Foyster, Mark",1964-03-09,1279,47,9,2,0,7,2
stkilda,"Jenkin, Alan",1962-12-10,1296,47,6,2,0,4,4
stkilda,"Middlemiss, Glenn",1956-06-08,1257,14,16,3,0,13,10
stkilda,"Muir, Robert",1953-10-08,1184,32,68,24,2,42,23
stkilda,"Chiron, Dean",1961-03-27,1282,51,19,3,0,16,19
stkilda,"Winbanks, David",1962-09-08,1293,55,2,0,0,2,NA
stkilda,"Sarau, Jeff",1954-01-25,1171,31,226,67,4,155,119
stkilda,"ODonnell, Simon",1963-01-26,1260,22,24,4,0,20,18
stkilda,"Dunne, Jeff",1956-05-14,1206,8,101,22,2,77,20
stkilda,"McAsey, Chris",1962-04-25,1286,42,1,0,0,1,NA
stkilda,"Packham, Greg",1959-03-01,1261,38,17,3,0,14,31
stkilda,"Gellie, Graeme",1954-12-27,1211,24,32,15,1,16,12
stkilda,"Blees, Michael",1962-08-06,1258,49,14,4,0,10,4
stkilda,"Cahir, Gerard",1959-08-25,1207,27,11,1,0,10,2
stkilda,"Jackson, Mark",1959-08-30,1274,12,10,1,0,9,41
stkilda,"Thomas, Grant",1958-02-14,1213,18,72,15,1,56,21
stkilda,"Scott, Mark",1959-03-24,1239,19,34,4,1,29,110
stkilda,"Nettlefold, Michael",1959-07-28,1226,47,43,8,2,33,13
stkilda,"Duperouzel, Bruce",1950-04-21,1179,3,139,36,4,99,160
stkilda,"Hewitt, Darryl",1958-04-29,1256,26,26,6,0,20,20
stkilda,"Allan, Steven",1956-09-22,1267,23,9,1,0,8,2
stkilda,"Hassell, Allan",1958-05-11,1270,56,6,1,0,5,NA
stkilda,"Park, Neil",1962-07-23,1271,45,3,1,0,2,5
stkilda,"Smith, Malcolm",1959-05-25,1272,55,1,0,0,1,NA
stkilda,"Brown, Peter",1958-10-19,1251,35,20,4,0,16,4
stkilda,"Mildenhall, Bill",1953-04-10,1182,39,77,20,3,54,17
stkilda,"Cox, Doug",1957-09-16,1249,7,36,7,0,29,1
stkilda,"Faletic, Milan",1953-03-08,1250,9,24,5,0,19,33
stkilda,"Kellett, Mark",1960-07-29,1221,21,55,8,1,46,7
stkilda,"Gorozidis, Con",1961-09-20,1236,41,29,6,0,23,64
stkilda,"Breen, Barry",1948-01-07,1117,4,300,144,5,151,308
stkilda,"Armstrong, Paul",1957-01-10,1263,27,12,3,0,9,1
stkilda,"Durnan, John",1957-07-11,1231,16,21,8,1,12,2
stkilda,"Booth, Doug",1957-08-01,1197,38,24,9,1,14,4
stkilda,"Slattery, Wayne",1960-10-22,1262,6,11,2,0,9,12
stkilda,"Linke, Geoff",1955-11-21,1265,2,2,0,0,2,3
stkilda,"Huntley, Peter",1961-12-07,1253,52,4,0,0,4,NA
stkilda,"Lofts, Gary",1951-10-05,1192,16,60,20,2,38,102
stkilda,"Godsell, Sean",1960-09-09,1235,42,2,1,0,1,2
stkilda,"Sartori, Ian",1958-12-17,1215,6,47,10,1,36,27
stkilda,"Sutherland, Rick",1960-11-05,1255,30,9,2,0,7,6
stkilda,"Fehring, Jeff",1956-04-21,1243,13,17,2,1,14,3
stkilda,"Smedts, Alby",1952-01-09,1242,23,10,2,1,7,NA
stkilda,"Herbert, Dean",1956-01-24,1223,20,22,5,1,16,23
stkilda,"Roach, Stephen",1958-06-20,1254,32,2,0,0,2,1
stkilda,"Bromberg, Mordecai",1959-01-22,1209,15,34,7,3,24,11
stkilda,"Stone, Chris",1959-02-24,1214,17,23,2,2,19,12
stkilda,"Jesaulenko, Alex",1945-08-02,1228,25,23,5,1,17,20
stkilda,"Colling, Gary",1950-03-17,1140,12,265,117,4,144,49
stkilda,"Sidebottom, Garry",1954-11-21,1212,2,54,16,3,35,86
stkilda,"Clarke, Eric",1957-02-16,1233,44,6,1,1,4,6
stkilda,"Fitzpatrick, Peter",1959-07-17,1248,32,4,1,1,2,NA
stkilda,"Schodde, Graham",1958-06-19,1241,50,5,0,0,5,2
stkilda,"ODea, Jim",1949-02-02,1132,14,167,88,2,77,7
stkilda,"Vane, Matt",1961-02-22,1246,51,6,1,0,5,1
stkilda,"Carter, Colin",1955-02-26,1189,26,49,17,1,31,16
stkilda,"Greetham, Geoff",1962-06-05,1245,46,3,1,0,2,1
stkilda,"King, Tony",1955-09-11,1238,29,4,1,0,3,2
stkilda,"Blair, John",1955-03-17,1237,27,2,1,0,1,NA
stkilda,"Greene, Russell",1957-05-30,1180,29,120,36,4,80,52
stkilda,"McDonald, Gary",1953-03-03,1216,8,14,1,0,13,8
stkilda,"MacLeod, Neil",1960-01-15,1229,28,4,0,0,4,5
stkilda,"Bond, Graeme",1949-11-27,1201,34,56,17,4,35,28
stkilda,"Williams, Garry",1956-11-17,1232,41,2,1,0,1,NA
stkilda,"Callery, Paul",1950-04-18,1178,35,105,37,2,66,98
stkilda,"Scott, Malcolm",1958-04-11,1225,42,10,1,0,9,26
stkilda,"OKeefe, Maurice",1954-01-22,1204,15,51,14,2,35,51
stkilda,"Stevens, Phil",1950-09-14,1193,13,41,13,1,27,3
stkilda,"Evans, Dale",1960-06-13,1208,22,19,2,0,17,4
stkilda,"Discher, Don",1954-04-17,1210,21,12,3,0,9,8
stkilda,"Baker, Ian",1955-08-04,1194,20,50,11,2,37,3
stkilda,"Tweeddale, Russell",1954-06-27,1200,23,43,13,3,27,26
stkilda,"Perovic, Val",1953-09-25,1177,9,77,30,2,45,12
stkilda,"Lugg, Gary",1958-06-05,1224,46,1,0,0,1,NA
stkilda,"Ross, Dean",1955-01-19,1222,5,2,0,0,2,1
stkilda,"Granger, David",1955-01-23,1220,7,3,0,0,3,1
stkilda,"Sinclair, Allan",1953-06-13,1219,13,2,0,0,2,1
stkilda,"Ditterich, Carl",1945-10-10,1094,10,203,116,3,84,156
stkilda,"Elliott, Robert",1953-04-29,1174,36,60,21,3,36,15
stkilda,"Hunt, Rex",1949-03-07,1191,2,57,19,2,36,111
stkilda,"Young, George",1949-02-03,1170,27,108,42,3,63,284
stkilda,"Neale, Kevin",1945-07-18,1118,18,256,136,3,117,301
stkilda,"Hughes, Rod",1954-06-20,1199,7,7,1,0,6,3
stkilda,"Besanko, Neil",1951-04-28,1143,11,149,78,2,69,4
stkilda,"Carlon, Mark",1953-10-18,1202,21,6,1,0,5,1
stkilda,"Judson, Wayne",1952-07-11,1161,42,124,63,0,61,NA
stkilda,"Shepherd, David",1956-08-03,1196,48,4,2,0,2,1
stkilda,"Greene, Mark",1959-05-08,1195,6,7,2,0,5,NA
stkilda,"Ellis, David",1949-11-11,1163,16,27,10,0,17,4
stkilda,"Williams, Craig",1954-08-14,1203,44,8,2,1,5,5
stkilda,"Elliott, Glenn",1950-08-15,1152,8,138,67,2,69,69
stkilda,"Blackburn, David",1956-07-07,1205,40,2,0,0,2,2
stkilda,"Bell, Peter",1954-10-14,1173,13,33,12,1,20,33
stkilda,"Reynolds, Russell",1951-02-04,1169,21,68,29,0,39,30
stkilda,"Theodore, Stephen",1950-12-18,1149,23,134,73,0,61,111
stkilda,"Bonney, John",1946-05-21,1129,1,87,53,1,33,79
stkilda,"Malthouse, Mick",1953-08-17,1167,22,53,24,0,29,5
stkilda,"Lawrence, Barry",1946-02-13,1148,5,126,71,0,55,80
stkilda,"Smith, Ross",1942-09-12,1083,3,234,149,1,84,230
stkilda,"Mynott, Brian",1944-01-29,1108,2,210,125,1,84,75
stkilda,"Davis, Allan",1948-09-29,1124,19,173,99,1,73,308
stkilda,"Manzie, John",1947-12-08,1136,26,117,67,0,50,51
stkilda,"Cannon, Bill",1956-04-04,1190,24,1,1,0,0,NA
stkilda,"Legge, David",1954-11-22,1185,37,3,1,0,2,3
stkilda,"Deacon, Simon",1954-06-03,1186,44,2,1,0,1,NA
stkilda,"Grambeau, Shane",1952-10-17,1160,34,51,28,0,23,39
stkilda,"Thomas, Lindsay",1955-10-06,1187,16,4,2,0,2,NA
stkilda,"Trott, Stuart",1948-04-25,1133,7,159,89,0,70,69
stkilda,"Payze, Travis",1946-07-02,1128,20,127,75,0,52,73
stkilda,"Galt, Rod",1951-10-09,1157,17,77,46,0,31,79
stkilda,"Chandler, Neil",1949-05-06,1183,38,6,2,0,4,3
stkilda,"Harper, Allan",1954-03-25,1176,24,9,4,0,5,NA
stkilda,"Moran, Jeff",1947-01-07,1121,15,155,95,1,59,63
stkilda,"Taylor, Lance",1952-05-04,1181,33,5,1,0,4,1
stkilda,"Murray, Bob",1942-04-05,1095,6,153,99,1,53,14
stkilda,"George, Ian",1954-04-06,1172,46,7,4,0,3,4
stkilda,"Stephens, John",1950-09-15,1159,32,43,25,0,18,91
stkilda,"Corner, Ian",1951-01-21,1168,28,13,6,0,7,5
stkilda,"Scott, Graham",1946-10-16,1165,35,18,12,0,6,14
stkilda,"Davies, Russell",1954-02-28,1175,47,9,5,0,4,4
stkilda,"Rae, Stephen",1952-04-30,1151,25,55,37,0,18,38
stkilda,"Anthony, John",1953-10-27,1162,29,3,2,0,1,NA
stkilda,"Feldmann, Derek",1948-10-06,1166,24,3,1,0,2,NA
stkilda,"Lanyon, Mike",1951-04-06,1164,39,6,4,0,2,4
stkilda,"McIntosh, John",1943-11-01,1154,9,51,34,0,17,29
stkilda,"Ward, Geoff",1946-04-08,1142,35,31,19,0,12,18
stkilda,"Lilley, Jon",1947-04-21,1137,16,49,28,1,20,2
stkilda,"Smythe, Keith",1949-05-09,1158,33,11,9,0,2,5
stkilda,"Antonie, Colin",1952-03-26,1153,22,17,9,0,8,7
stkilda,"Cayzer, Geoff",1945-08-07,1130,31,4,2,0,2,5
stkilda,"Barrot, Bill",1944-05-06,1156,24,2,2,0,0,4
stkilda,"Stewart, Ian",1943-07-14,1096,5,127,85,0,42,25
stkilda,"Griffiths, Daryl",1945-11-06,1099,25,123,78,0,45,40
stkilda,"Pascoe, Bob",1941-02-15,1139,21,36,20,0,16,32
stkilda,"Kennedy, Des",1944-03-11,1112,20,56,39,0,17,26
stkilda,"Roberts, Stephen",1948-11-25,1127,30,40,24,0,16,7
stkilda,"Nisbet, Darryl",1949-06-16,1155,39,1,0,0,1,NA
stkilda,"Evans, John",1950-09-10,1150,27,14,7,0,7,10
stkilda,"ODonnell, John",1947-06-08,1141,28,33,19,1,13,27
stkilda,"Pascoe, Barry",1944-01-23,1138,31,41,24,1,16,35
stkilda,"King, Derek",1948-09-07,1131,48,11,7,0,4,5
stkilda,"Cooper, Ian",1946-04-02,1102,15,69,42,0,27,31
stkilda,"McLean, Graeme",1947-09-15,1146,24,5,2,0,3,1
stkilda,"Rumney, Peter",1949-11-16,1145,36,5,2,0,3,NA
stkilda,"Synman, Ian",1938-09-28,1055,9,154,98,1,55,NA
stkilda,"Billing, Kevin",1944-10-26,1093,22,27,20,0,7,1
stkilda,"Pitt, Max",1946-01-04,1144,37,7,5,1,1,1
stkilda,"Roberts, Kevin",1939-04-11,1078,23,106,69,1,36,110
stkilda,"Baldock, Darrel",1938-09-29,1085,4,119,80,1,38,237
stkilda,"Sierakowski, Brian",1945-11-01,1106,13,75,51,1,23,2
stkilda,"Dyer, Ian",1948-08-22,1134,35,17,10,0,7,20
stkilda,"Wallis, Gary",1946-07-12,1147,32,3,2,1,0,4
stkilda,"Howell, Verdun",1937-06-16,1054,16,159,92,0,67,59
stkilda,"Read, Jim",1943-12-26,1092,21,76,51,0,25,9
stkilda,"Cross, Ray",1941-09-07,1088,17,57,40,0,17,4
stkilda,"McMullen, Allan",1949-06-02,1135,33,5,3,0,2,1
stkilda,"Dowling, John",1944-04-11,1101,45,37,25,0,12,6
stkilda,"Head, Rodger",1939-06-20,1070,1,93,60,0,33,3
stkilda,"Schwarzman, Ted",1946-03-08,1116,32,8,4,0,4,NA
stkilda,"Morrow, Alan",1936-11-29,1042,8,163,96,0,67,151
stkilda,"Bingley, John",1940-11-10,1115,24,8,6,0,2,1
stkilda,"Rowland, Ian",1941-03-04,1076,26,109,67,0,42,97
stkilda,"Oakley, Ross",1942-09-30,1089,12,62,43,0,19,38
stkilda,"Baker, Ken",1944-09-09,1122,29,9,5,0,4,NA
stkilda,"Croft, Graham",1947-09-06,1126,34,1,1,0,0,2
stkilda,"Austin, Jack",1945-10-15,1123,39,6,3,0,3,5
stkilda,"Murphy, Pat",1947-04-11,1125,49,1,0,0,1,NA
stkilda,"Mann, Ken",1941-03-31,1113,7,13,10,0,3,1
stkilda,"Morton, Bob",1944-03-09,1087,14,42,24,0,18,58
stkilda,"McMaster-Smith, Bruce",1939-11-19,1114,36,15,11,0,4,7
stkilda,"Marinko, Tom",1941-08-03,1103,30,12,7,0,5,NA
stkilda,"McHugh, Ray",1938-07-02,1079,19,61,39,0,22,39
stkilda,"McDonald, Allan",1946-06-03,1120,40,2,2,0,0,NA
stkilda,"White, Julian",1946-03-31,1119,37,3,2,0,1,1
stkilda,"Bartley, Dennis",1944-11-15,1107,38,10,6,0,4,7
stkilda,"Wallis, Jim",1941-11-12,1097,11,39,25,0,14,41
stkilda,"Walsh, Brian",1934-10-25,1019,7,131,62,1,68,NA
stkilda,"McKay, Tom",1938-09-24,1064,20,23,17,0,6,NA
stkilda,"Hughes, Dave",1945-02-16,1111,44,2,2,0,0,NA
stkilda,"Payne, Burnie",1939-05-08,1104,24,15,8,0,7,27
stkilda,"Grover, Geoff",1943-09-19,1109,32,2,1,0,1,NA
stkilda,"Guyatt, Jim",1939-09-05,1041,27,113,53,0,60,22
stkilda,"Young, Adrian",1943-03-10,1110,29,1,0,0,1,NA
